episode,1,201,401,601,801,1001,1201,1401,1601,1801,2001,2201,2401,2601,2801,3001,3201,3401,3601,3801,4001,4201,4401,4601,4801,5001,5201,5401,5601,5801,6001,6201,6401,6601,6801,7001,7201,7401,7601,7801,8001,8201,8401,8601,8801,9001,9201,9401,9601,9801,10001,10201,10401,10601,10801,11001,11201,11401,11601,11801,12001,12201,12401,12601,12801,13001,13201,13401,13601,13801,14001,14201,14401,14601,14801
norm_ent 15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
norm_ent 16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
norm_ent 17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
norm_ent 18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
norm_ent 19,,0.7492683059518773,0.7667762884997235,0.7721662773045087,0.7761939128519205,0.7784877591877044,0.7804527949770889,0.7819892809624864,0.7830698813862472,0.7842906102381163,0.7855181204392451,0.7868500052596017,0.7878377409401413,0.7889730703839539,0.790103429330801,0.790816671337037,0.7917217210329544,0.7924689458480678,0.7934937760064973,0.7945039844419398,0.7952942333159579,0.7963672829765476,0.7972283331969272,0.798379229336662,0.7992760051897047,0.8002647142158917,0.8011183564612296,0.802573284344204,0.803252593376678,0.8041044189080705,0.8047758553945753,0.8065414174454618,0.8073957458733426,0.8073256819576133,0.8064872267920429,0.8052642186696557,0.8037267766116188,0.8019632864937798,0.8000453141172651,0.798000075667904,0.7959825216267711,0.7938171220718119,0.7915890171481229,0.7893104533346864,0.7870657911244372,0.7847912366872359,0.7824885094266877,0.7802263878010012,0.7779879601803247,0.7757115785163144,0.773424971846564,0.7711622025503334,0.7689191716558527,0.7666915391844173,0.7645211382073658,0.7623428690017175,0.7601917466605281,0.7580552053841089,0.7559428008696868,0.7538562783600066,0.7517975217945414,0.7497636428340784,0.7477566885749835,0.7457763565057374,0.7438222303439248,0.7418972020866172,0.7399960084174624,0.7381209880334594,0.7362719247733388,0.734453724086182,0.732655874250823,0.730883165003128,0.7291352851466136,0.7274119091159883,0.725712699796718
norm_ent 20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
norm_ent 21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
norm_ent 22,,0.7641505710051791,0.7883369091767448,0.7948778613075198,0.8007456938136445,0.8038102612770283,0.8066302160643698,0.8092158211944341,0.8112276623209534,0.8131582903834595,0.8150047498149177,0.8165221865338529,0.818054821977174,0.8198893471238947,0.8212022018332503,0.8223385336756833,0.8236682856547506,0.8248664092352198,0.8263766968187478,0.8277842337279812,0.8288858765908467,0.8302037088241019,0.831470745529577,0.8330320054288869,0.8344200001003738,0.8357746210963093,0.8371048378057476,0.8388333576667865,0.839956285118575,0.8411600159355498,0.8422533382479889,0.8440412184565915,0.8445537712934196,0.8440101468228739,0.8426948209661601,0.841006617452767,0.8390029202256091,0.8367449525503461,0.8343335510117956,0.8318485442228534,0.8294262204033857,0.8268144538532306,0.8241685176559288,0.8214571095371339,0.8187958884481639,0.8161378345569064,0.8134571567557017,0.8108130577002063,0.8082370840713453,0.8056150115061302,0.8030077513588464,0.8004366169463767,0.7978714633328318,0.7953287832172272,0.7928346277300934,0.7903679714441298,0.7879332248633134,0.7855162383960748,0.783129705408954,0.7807759448957878,0.7784571145889605,0.7761690378288781,0.7739141266646979,0.7716917210618467,0.7695012862299045,0.7673447004498217,0.7652181568019774,0.7631229656577481,0.7610587370067188,0.7590287883405991,0.7570253127162858,0.7550515042037086,0.7531069054367441,0.751191050766937,0.7493034687844143
norm_ent 23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
norm_ent 24,,0.7509058645371854,0.772868706238979,0.7796088326052901,0.7851289786608273,0.78745973046243,0.7899532921892306,0.7924567732947801,0.7945353840499721,0.796793591092333,0.7980102512484438,0.7998236057980108,0.8013473653337428,0.8035030623656748,0.8049135757261909,0.8061075967315309,0.8074952172915564,0.8089506913041711,0.8104225326278188,0.8119921740472895,0.8132367837160168,0.8150912366093236,0.8165193057082512,0.8184697499127668,0.8199365936859111,0.8213933924717208,0.8229799421314878,0.8247348701262524,0.8258096284371892,0.8272650546803172,0.8284265814462554,0.830392159747162,0.8309840952662426,0.8306141197945908,0.8294362758265733,0.827933686107889,0.8261209576115948,0.8240743845547425,0.821871974959312,0.8195628096256844,0.8172880950775233,0.8148492478798222,0.8123696183444193,0.8098456503463493,0.8073306154522786,0.8048524295247903,0.8023402149605613,0.7998611766418889,0.7974321770504206,0.794968184570062,0.7924952569331005,0.7900772402758259,0.7876567371640985,0.785263072040506,0.7829093958092818,0.7805747272426066,0.7782769670783979,0.7759960616315907,0.7737430529799956,0.7715197032324583,0.76932806384154,0.767164462541805,0.7650310596888843,0.7629275989751879,0.7608534145663529,0.758808620199703,0.7567932755495713,0.7548068678589307,0.7528490814306597,0.7509222698567046,0.7490207766883216,0.7471468162769154,0.7452999953306224,0.7434799099267076,0.7416861481191876
norm_ent 25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
norm_ent 26,,0.630299360670116,0.6759403175231066,0.6932872784393249,0.7073528842653988,0.7156345945438315,0.7215573538803655,0.727416955462079,0.7322394430706769,0.7373061921476289,0.7412012678739638,0.7445912968612205,0.7480736804334382,0.7512722215844276,0.7539400367765655,0.7562154283932715,0.7587301913985788,0.7607413725529797,0.7629074384629161,0.764817679887645,0.7666586180991164,0.7686450412237268,0.7704375854247333,0.7725296712037132,0.7742891018309381,0.7758773788043987,0.7775152475302037,0.7791620040683022,0.7806137420266254,0.7820019503986951,0.7833916063545918,0.7842771918705014,0.7824742805164814,0.779651155214757,0.7763266112396027,0.772811328651032,0.7690878111921967,0.7652285500402218,0.761291225133441,0.7573098502838154,0.753545303726251,0.7496224164375391,0.7457056121463611,0.7417807745146212,0.7380103204793805,0.734253104292323,0.7305280155690382,0.7268929279578823,0.7233549718960441,0.7197933723867793,0.7162897191765528,0.7128652809245192,0.7094793891285259,0.7061407889436673,0.7029152407598195,0.6997195297301323,0.6965726155355157,0.6934741074995421,0.6904294944939979,0.6874408364200483,0.684509689356909,0.6816296492222732,0.6788028680474038,0.676027632072645,0.6733021833858924,0.6706298058179371,0.6680019177292112,0.6654211040974048,0.6628862818675342,0.6603979531895855,0.6579520437267333,0.6555489801511164,0.6531877562072015,0.650867387256451,0.6485869107572915
norm_ent 27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
norm_ent 28,,0.6276903096581983,0.6710273864783288,0.6876416163997965,0.7012104538553341,0.7086462010106998,0.7142927824850288,0.7200033008806496,0.7247279464941664,0.7298632409459044,0.7333501003547116,0.7368374854165725,0.7403155405764257,0.7436626561569143,0.7463796207533605,0.7486317500078976,0.7512259677384328,0.7533593330113783,0.7555385542393557,0.7575964090924734,0.7595177703133773,0.7617863168856024,0.7636448642326543,0.7659541481491557,0.7677661961465547,0.7694765384735239,0.7712751892704374,0.7729741583834716,0.7744260606631791,0.7759564449727816,0.7773795797392271,0.7783859208126308,0.7766112368614376,0.773877053830575,0.7706022200913096,0.7671709979160466,0.7635134222704827,0.759741647180337,0.7558865424383046,0.7519663884915416,0.7482493035442573,0.7443919099060602,0.7405338894155219,0.7366868015775121,0.7329664571551933,0.729283174012741,0.7256097774675447,0.7220282445752049,0.7185397217150951,0.7150336551212999,0.7115810452944411,0.7082041289537097,0.7048647150527627,0.7015743291802253,0.6983939446471287,0.6952433963428846,0.6921421488484002,0.6890867122797433,0.6860844736461831,0.683137117010401,0.6802461903523459,0.6774054245876231,0.6746169776920116,0.671879089879312,0.6691901417422862,0.6665524864827088,0.6639594185373445,0.6614126234923324,0.6589110455773032,0.6564551679843809,0.6540410311347948,0.6516690407281364,0.6493382133086505,0.6470475860619115,0.644796217345951
norm_ent 29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
norm_ent 30,,0.5105529977342577,0.5536695384692023,0.5725028133976529,0.5890096084183828,0.5995750183930709,0.6075464733458746,0.6157435997897102,0.622757282055821,0.630364603019361,0.6360711910669883,0.6412033283010001,0.6465374254944559,0.6512823196955984,0.6555897445534079,0.6591571272778372,0.6631480266029578,0.6663164557857156,0.669498102787191,0.6720967467407576,0.6750358443204941,0.6779744307447677,0.6807520417006867,0.6836273336641988,0.6860937804590049,0.68824681763208,0.6904993817345426,0.6925285331274338,0.6947194426559227,0.6966838642050909,0.6986944504197593,0.6994281639544435,0.6968594954184063,0.6933494075041566,0.6894967545009232,0.6855667240539748,0.6814850058981838,0.6773533620297306,0.6731433020593944,0.668878045496126,0.6649207328303413,0.660807738506633,0.6566900531449604,0.6525993101970802,0.6486824274592491,0.644807584235826,0.6409662899532967,0.6372128930759399,0.633580159784646,0.6299282375250571,0.6263498661244504,0.6228558705764616,0.6194125433541448,0.6160273532052171,0.6127555147956979,0.6095245391616859,0.6063563541414628,0.6032387967290377,0.6001804008700358,0.5971826537940489,0.5942469318244292,0.5913660706664415,0.5885422742957279,0.585773257108916,0.5830570712707231,0.5803951239167401,0.577781974313094,0.5752183146819515,0.5727028728091831,0.5702343188794449,0.5678117421874408,0.5654337543130623,0.5630992118965481,0.5608070034870009,0.5585560491482744
