episode,1,201,401,601,801,1001,1201,1401,1601,1801,2001,2201,2401,2601,2801,3001,3201,3401,3601,3801,4001,4201,4401,4601,4801,5001,5201,5401,5601,5801,6001,6201,6401,6601,6801,7001,7201,7401,7601,7801,8001,8201,8401,8601,8801,9001,9201,9401,9601,9801,10001,10201,10401,10601,10801,11001,11201,11401,11601,11801,12001,12201,12401,12601,12801,13001,13201,13401,13601,13801,14001,14201,14401,14601,14801
norm_ent 25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
norm_ent 26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
norm_ent 27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
norm_ent 28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
norm_ent 29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
norm_ent 30,,0.48727639174229254,0.4898730101051009,0.48977177220120977,0.50897591657857,0.5232818283639619,0.5282883278663546,0.5303093225379638,0.5500214058237518,0.5547766948423379,0.5495074493880975,0.548284975980649,0.5417652877222652,0.5402574221236816,0.5372291283441523,0.5351139406765424,0.5330020651091781,0.5307912660103274,0.5286199367303318,0.5267928294236007,0.5248643202790494,0.5229610813390181,0.5211955927234051,0.5195768659461346,0.5178372264174127,0.5160015498305114,0.5143935600392389,0.5128655328228013,0.51131528390728,0.5098799675576386,0.5084942165014305,0.5071872056903466,0.5066203741426026,0.5057359548081211,0.5049821830910161,0.5041212434765729,0.5033010756691898,0.5024486221445608,0.5017022388812035,0.500961327496519,0.5002455603887375,0.49956375771131056,0.4988856895091384,0.498095504719154,0.4973683039120905,0.4966617511312003,0.49600764541545567,0.4953046486208029,0.4946987700628644,0.4940452274703406,0.493457409491401,0.49285930617421925,0.4922916739986826,0.49172710886724186,0.4911999772195742,0.4906622771342054,0.49014737387364465,0.48965184189247324,0.4891736690886632,0.4886864688282823,0.4882225354729625,0.4877505982274943,0.4872659642633953,0.4868274480308949,0.48636929024299974,0.4859240809310329,0.48549811527572573,0.4850727472419678,0.4846186397678111,0.4841913556352844,0.4837703787662632,0.48333871134991946,0.48292275729516004,0.48249634027400723,0.48213093350498004
norm_ent 31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
norm_ent 32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
norm_ent 33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
norm_ent 34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
