episode,1,201,401,601,801,1001,1201,1401,1601,1801,2001,2201,2401,2601,2801,3001,3201,3401,3601,3801,4001,4201,4401,4601,4801,5001,5201,5401,5601,5801,6001,6201,6401,6601,6801,7001,7201,7401,7601,7801,8001,8201,8401,8601,8801,9001,9201,9401,9601,9801,10001,10201,10401,10601,10801,11001,11201,11401,11601,11801,12001,12201,12401,12601,12801,13001,13201,13401,13601,13801,14001,14201,14401,14601,14801
norm_ent 15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
norm_ent 16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
norm_ent 17,,0.658026902613817,0.68122272398035,0.7131148782320053,0.7203516362205729,0.7203516362205729,0.7203516362205729,0.7203516362205729,0.7203516362205729,0.7203516362205729,0.7203516362205729,0.7203516362205729,0.7203516362205729,0.7203516362205729,0.7203516362205729,0.7203516362205729,0.7203516362205729,0.7203516362205729,0.7203516362205729,0.7203516362205729,0.7203516362205729,0.7203516362205729,0.7203516362205729,0.7203516362205729,0.7203516362205729,0.7203516362205729,0.7203516362205729,0.7203516362205729,0.7203516362205729,0.7203516362205729,0.7203516362205729,0.7203516362205729,0.7203516362205729,0.7203516362205729,0.7203516362205729,0.7203516362205729,0.7203516362205729,0.7203516362205729,0.7203516362205729,0.7203516362205729,0.7203516362205729,0.7203516362205729,0.7203516362205729,0.7203516362205729,0.7203516362205729,0.7203516362205729,0.7203516362205729,0.7203516362205729,0.7203516362205729,0.7203516362205729,0.7203516362205729,0.7203516362205729,0.7203516362205729,0.7203516362205729,0.7203516362205729,0.7203516362205729,0.7203516362205729,0.7203516362205729,0.7203516362205729,0.7203516362205729,0.7203516362205729,0.7203516362205729,0.7203516362205729,0.7203516362205729,0.7203516362205729,0.7203516362205729,0.7203516362205729,0.7203516362205729,0.7203516362205729,0.7203516362205729,0.7203516362205729,0.7203516362205729,0.7203516362205729,0.7203516362205729,0.7203516362205729
norm_ent 18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
norm_ent 19,,0.647296680994078,0.6727247741047897,0.7089067450529579,0.7149623240491344,0.7149623240491344,0.7149623240491344,0.7149623240491344,0.7149623240491344,0.7149623240491344,0.7149623240491344,0.7149623240491344,0.7149623240491344,0.7149623240491344,0.7149623240491344,0.7149623240491344,0.7149623240491344,0.7149623240491344,0.7149623240491344,0.7149623240491344,0.7149623240491344,0.7149623240491344,0.7149623240491344,0.7149623240491344,0.7149623240491344,0.7149623240491344,0.7149623240491344,0.7149623240491344,0.7149623240491344,0.7149623240491344,0.7149623240491344,0.7149623240491344,0.7149623240491344,0.7149623240491344,0.7149623240491344,0.7149623240491344,0.7149623240491344,0.7149623240491344,0.7149623240491344,0.7149623240491344,0.7149623240491344,0.7149623240491344,0.7149623240491344,0.7149623240491344,0.7149623240491344,0.7149623240491344,0.7149623240491344,0.7149623240491344,0.7149623240491344,0.7149623240491344,0.7149623240491344,0.7149623240491344,0.7149623240491344,0.7149623240491344,0.7149623240491344,0.7149623240491344,0.7149623240491344,0.7149623240491344,0.7149623240491344,0.7149623240491344,0.7149623240491344,0.7149623240491344,0.7149623240491344,0.7149623240491344,0.7149623240491344,0.7149623240491344,0.7149623240491344,0.7149623240491344,0.7149623240491344,0.7149623240491344,0.7149623240491344,0.7149623240491344,0.7149623240491344,0.7149623240491344,0.7149623240491344
norm_ent 20,,0.3385235940583842,0.3609299513171057,0.40397999319529493,0.41471466063331225,0.4195520338737516,0.4460706527661813,0.4557682476743888,0.46645985558571934,0.46942772648059317,0.46936059738999625,0.4724335056460784,0.47256952276708986,0.47466163923431137,0.4759014576550329,0.4766760635181032,0.4775782805777501,0.47710489512991533,0.4772905312216289,0.4773907861186616,0.47713127407752076,0.47713619652689304,0.4771757469276708,0.4771382254411038,0.4772705523880922,0.47745570501716433,0.47744764876369206,0.47750295901014844,0.4775732850201526,0.4775058051473265,0.47747929842045156,0.477447904171212,0.47755734626649543,0.4775039885286587,0.477523857035335,0.4775610814265667,0.4775257862974353,0.47751705777151554,0.47754494072179393,0.47745606886703584,0.47740652204805123,0.47670235074621226,0.4756403448709984,0.4744880654037703,0.4732004833603668,0.4728460826096612,0.4728297257583178,0.47300730891324183,0.47317561726803853,0.4731810779024047,0.4733001103382642,0.47345602069405374,0.4735309403817014,0.47364825141862305,0.4737544193384656,0.4738409043731118,0.47391460675276464,0.47401951946795695,0.4741775619000691,0.47429262832945657,0.474363970784044,0.4744756666161973,0.47462966437629533,0.4747374264405503,0.47484003404528136,0.4749578857616912,0.47509203586122845,0.4752046545308691,0.47531564938231097,0.4754225138058378,0.47552468569382955,0.4756212885511471,0.4757222073737173,0.47581873622897225,0.475902094427691
norm_ent 21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
norm_ent 22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
norm_ent 23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
norm_ent 24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
norm_ent 25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
norm_ent 26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
norm_ent 27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
norm_ent 28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
norm_ent 29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
norm_ent 30,,0.4829168456399486,0.5027068471874597,0.5330600803065619,0.5390001866497584,0.5399172796917676,0.5558393116430911,0.5602585378681677,0.5640071315356964,0.5641323175453756,0.5641133420500224,0.5658518135284664,0.565175939819537,0.56382035533076,0.5620322872938094,0.5609770537425315,0.5599059110162321,0.5585133332113882,0.5572555484698204,0.5560661160725962,0.5547994320335039,0.5534263992284502,0.5520676838704208,0.5509452139281575,0.5497640342813009,0.5485122236205826,0.5474315922305536,0.5463914112768296,0.5453689902251068,0.5444155260606598,0.5435150827466261,0.5426747253544536,0.5418424535876065,0.5410054527161641,0.5401190602708145,0.539265389625446,0.5385090082468273,0.5377479631340253,0.537020214761527,0.5362872167635306,0.5355410349796486,0.5346192018785277,0.5341009229351746,0.5340197466573604,0.5333970819572682,0.5326675380577583,0.5321305417113054,0.531631206344266,0.531187649469411,0.5307253292400932,0.5302693000637076,0.5297972701233362,0.5293928321823207,0.5289468052067855,0.5284973992723913,0.528057485956404,0.5276399621128202,0.5271972530745621,0.526735309994733,0.526329817201142,0.5259555933094516,0.5255276765917072,0.5250865792712083,0.5246747435106103,0.5242816606875292,0.5238711815832082,0.5234523010300621,0.5230590000213698,0.5226584643360583,0.5222684406263813,0.5218818696548406,0.5214941563372326,0.5211131090533629,0.5207391630828963,0.5203781769061626
norm_ent 31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
norm_ent 32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
norm_ent 33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
norm_ent 34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
norm_ent 35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
norm_ent 36,,0.49735518178436394,0.5140038755843831,0.542749678923467,0.5468344480113838,0.5475290547093214,0.5646957289001265,0.5696160564945949,0.5730826048048266,0.5732946922094406,0.5730622337325377,0.5747292948012952,0.5735738038514668,0.5731675097425168,0.5731675097425168,0.5731675097425168,0.5731675097425168,0.5731675097425168,0.5731675097425168,0.5731675097425168,0.5731675097425168,0.5731675097425168,0.5731675097425168,0.5731675097425168,0.5731675097425168,0.5731675097425168,0.5731675097425168,0.5731675097425168,0.5731675097425168,0.5731675097425168,0.5731675097425168,0.5731675097425168,0.5731675097425168,0.5731675097425168,0.5731675097425168,0.5731675097425168,0.5731675097425168,0.5731675097425168,0.5731675097425168,0.5731675097425168,0.5731675097425168,0.5731675097425168,0.5731675097425168,0.5731675097425168,0.5731675097425168,0.5731675097425168,0.5731675097425168,0.5731675097425168,0.5731675097425168,0.5731675097425168,0.5731675097425168,0.5731675097425168,0.5731675097425168,0.5731675097425168,0.5731675097425168,0.5731675097425168,0.5731675097425168,0.5731675097425168,0.5731675097425168,0.5731675097425168,0.5731675097425168,0.5731675097425168,0.5731675097425168,0.5731675097425168,0.5731675097425168,0.5731675097425168,0.5731675097425168,0.5731675097425168,0.5731675097425168,0.5731675097425168,0.5731675097425168,0.5731675097425168,0.5731675097425168,0.5731675097425168,0.5731675097425168
norm_ent 37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
norm_ent 38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
norm_ent 39,,0.49529317877184426,0.5111275875717491,0.538179935406663,0.5425867619303739,0.5428744769327722,0.5596498069898486,0.564297359863016,0.5677738961953139,0.5676432805856725,0.5672492426466513,0.5683855270787225,0.5671235992517204,0.5656376364045667,0.5635531334898572,0.562950019591934,0.562950019591934,0.562950019591934,0.562950019591934,0.562950019591934,0.562950019591934,0.562950019591934,0.562950019591934,0.562950019591934,0.562950019591934,0.562950019591934,0.562950019591934,0.562950019591934,0.562950019591934,0.562950019591934,0.562950019591934,0.562950019591934,0.562950019591934,0.562950019591934,0.562950019591934,0.562950019591934,0.562950019591934,0.562950019591934,0.562950019591934,0.562950019591934,0.562950019591934,0.562950019591934,0.562950019591934,0.562950019591934,0.562950019591934,0.562950019591934,0.562950019591934,0.562950019591934,0.562950019591934,0.562950019591934,0.562950019591934,0.562950019591934,0.562950019591934,0.562950019591934,0.562950019591934,0.562950019591934,0.562950019591934,0.562950019591934,0.562950019591934,0.562950019591934,0.562950019591934,0.562950019591934,0.562950019591934,0.562950019591934,0.562950019591934,0.562950019591934,0.562950019591934,0.562950019591934,0.562950019591934,0.562950019591934,0.562950019591934,0.562950019591934,0.562950019591934,0.562950019591934,0.562950019591934
